Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2011 [YR2011],2017 [YR2017]
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,0.421256013878004,0.846695220136685
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,0.0404027386486529,0.0440029313232711
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,-2.63259863953399,-2.94071969709672
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,15.4761827147445,15.864511264503
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.65572672128396,1.93031676637109
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,0.748841926129305,0.675405437771705
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,14.3184702142294,14.6896655696584
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,0.221952460972112,0.29060348400447
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,1.03847701781971,1.05031914035224
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,0.966668653537383,0.995366621707167
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,21.1627570653629,23.8280180011072
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,13.2180896142841,13.4561541231904
Senegal,SEN,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,2.64367092878323,2.88855148192224
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,49.3208963435089,44.2653394022344
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,9.95214096726669,7.66979252627548
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,8.91433393211864,6.76879456746001
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,1.55001922180204,1.0531187051592
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,2.24439688047303,1.99048982216603
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,0.211352689665068,0.194250559438131
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,1.46271928048987,1.15496112737646
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.268852866531014,0.214913254289046
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,0.579108519961985,0.520411658527399
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,1.66411419460606,0.790033151875599
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,0.611352812913458,0.525312682530247
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,0.322417465676122,0.325303606097888
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,1.03780703514805,0.900997958815473
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,2.31741443763389,2.47883627046203
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,0.921423146185755,0.75487221504665
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,1.19854468697208,1.54512043845429
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,1.30586769336718,1.26125953380298
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.42330125835686,1.21322409851063
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,4.78258138410783,3.66082937560211
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,0.736285478369772,0.690131028674675
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,0.699311984742025,0.694739704370555
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,1.57076942097096,1.54820406147774
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,0.830692659951577,0.872088993145176
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,0.13635178239493,0.0400154085521332
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,5.17188632096848,3.99232257866851
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,4.17023949339972,3.16552429718295
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,9.04020508836668,8.67242715897165
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,8.63471676171308,7.85518326738733
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,3.23822340082851,3.33609929848099
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,4.15304205230928,3.10328762336538
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,1.24345130857528,1.41579634554096
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,0.405437807870902,0.817196408258998
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,5.05187826997888E-05,4.74833253253136E-05
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,-6.31573259885709,-2.91765482166565
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,42.4261843605996,35.3450427677454
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,7.83417487476973,6.42108907336164
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,4.17366479323438,3.28753550392281
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,37.2542980396311,31.3527201890769
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,2.62414903338303,2.04905733074602
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,2.0033132282104,1.71355154853574
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,3.47176282695216,3.12955904335093
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,55.636628942366,47.1829942239
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,32.7920800382449,27.8361293278261
Serbia,SRB,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,9.3421258143682,7.15784687585146
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,1.05946354329396,1.56471862456644
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,0.074988471877393,0.11493065909689
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,0.0668652040631799,0.102480578479747
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,0.0134753754976185,0.0206529589721451
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,0.0135975026362375,0.0208401356746884
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,0.00818393052840503,0.0125430549519124
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,0.0101571553922735,0.0155673069917648
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.00372362161287245,0.00570698766166322
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,0.00280618968272572,0.0043008907513459
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,0.00739014095791387,0.0113264577488137
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,0.00289429211297221,0.00443592045384464
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,0.00463699564216118,0.00710686527356888
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,0.00812326781421301,0.0124500806171427
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,0.0690522928456464,0.105832607182698
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,0.0358354666492198,0.0549230258752756
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,0.0267272162349114,0.0409633171789678
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,0.0250876483740215,0.038450442774529
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.050828027155367,0.0779012891537793
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,0.0457747526010912,0.0700490246827949
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,0.00864573605824862,0.013250838734574
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,0.0234813078329393,0.0358811022090949
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,0.0696999402356202,0.106825220324825
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,0.0168765050896426,0.0258656802754525
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,-0.0326490913416202,-0.0556417033186439
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,0.0831840392921139,0.221060429167544
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,0.208200047115773,0.0952022212943519
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,0.421248491331603,0.55689865401711
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,0.427512731539208,0.568368728877153
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,0.279652923350834,0.382995240321881
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,0.126703703272453,0.158849844242771
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,0.0211561049159218,0.0265236443125011
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,-0.00626424020760537,-0.0114700748600428
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,0,0
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,-0.219981663917331,-0.184122577003736
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.649996668763918,1.09674032625871
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.164982083283005,0.254508725843784
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,0.0474292776158725,0.12347839990894
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.566812629471804,0.875679897091164
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,0.0176793272968291,0.028728758605239
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,0.0348949440984245,0.0753834619185383
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,0.0653524896326255,0.130427759809885
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,1.2794452072113,1.74884120157018
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,0.461352196789999,0.714046559683116
Seychelles,SYC,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,0.291384086407887,0.316262650461897
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,2.94254658842315,3.73905145631757
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,1.29849209972786,1.6919905370238
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,1.27342956954973,1.65933299224232
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,0.406346490009657,0.529486791635676
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,0.0256544102644192,0.0334287897549942
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,0.210470968778409,0.274252640863919
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,0.0199767102359859,0.0260305046809594
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.167397746190689,0.218126396404813
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,0.10073766554418,0.131265470816761
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,0.259385260437684,0.337990047221695
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,0.0202427959009045,0.026377225640736
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,0.063217522187802,0.0823751252227649
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,0.0250625301781267,0.0326575447814826
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,0.0599066991419345,0.0780609817138884
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,0.0331068486265653,0.043139634502642
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,0.020615269627207,0.0268625747778818
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,0.146501269434135,0.190897396754653
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.109923052162003,0.143234420985589
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,0.143736934592721,0.186902434131064
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,0.0737635152666008,0.0961170035881286
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,0.0376649305513345,0.0486860929467075
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,0.0651368062144588,0.0848760340936353
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,0.056531745503988,0.0736632733108138
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,-0.00064713466749991,-0.000449847714037227
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,0.0655464039127621,0.0750093308234455
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,0.23086370799245,0.314236561790579
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,1.23696304989266,0.608778179068537
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,1.22227545761438,0.589654816233796
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,0.756173568176405,0.364796154259841
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,0.447392684721487,0.215832895645871
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,0.0187092047164835,0.00902576632808337
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,0.0139532126643727,0.0181671946930047
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,0.000734379613914354,0.000956168141737085
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,-1.41782379044178,-0.938668678209071
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.89254362097981,3.75470539366752
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.317424135092133,0.413170378311318
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,0.260360415233782,0.335797675488419
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,2.82699721706705,3.67969606284407
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,0.0530186707476754,0.0686817829266718
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,0.2539887439844,0.323300278442512
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,0.128170183812224,0.164580048199193
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,4.36037037886493,4.67772013452663
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,2.78956395890909,3.63091893236596
Sierra Leone,SLE,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,0.296410111905212,0.389245892614024
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,279.356526366334,338.400347593099
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,7.08440999829483,8.11180911345656
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,6.34008025165559,7.21863967992469
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,1.11132676762693,1.27009070007423
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,1.41225478418637,1.56250339446386
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,1.00121176024652,1.02902040299075
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,0.511378864599829,0.498361605445625
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.145971952021966,0.184296757608125
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,0.565919583056838,0.760070242772055
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,0.615451460022897,0.786356970870974
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,0.357138348846771,0.351358690732661
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,0.619426731047461,0.776580914966417
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,0.744329746639241,0.893169433531872
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,2.0583953365189,2.17658453572786
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,0.923455459006066,0.949798142549378
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,1.13493987751284,1.22678639317849
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,2.95052565985141,3.58245379003204
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,5.5661744885936,5.37219617285515
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,13.3673258526172,17.6659847565943
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,3.8700853532534,7.16201097090718
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,6.70302249619822,7.44595108351286
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,5.12483989944658,4.96123974871916
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,10.2748830171889,12.4265981135833
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,-1.18940109054935,-0.465702337201513
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,9.32964307296821,12.2868367217626
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,16.4477633695513,23.2765718630628
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,74.4926037292926,96.0526458714268
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,70.5069174946449,89.3459818599852
Singapore,SGP,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,22.5808115062477,26.492894255662
